smiles,1,2,3,4,5,6,7
CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)NC1=O,1.0,1.0,1.0,1.0,1.0,,
O=C(/C=C/c1ccc(CNCCc2c(-c3ccccc3)nn3ccccc23)cc1)NO,1.0,,,,,,
CSc1ccc(C/C(=N\O)C(=O)NCCS)cc1,1.0,1.0,,,,,
CC(C)(C)c1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1.0,,,,,,
O=C(CCNC(=O)/C(Cc1ccc(O)c(Br)c1)=N/O)NO,1.0,1.0,,1.0,,,
O=C(NO)c1ccc(NC(=O)C2(c3ccc(Br)cc3)CCOCC2)cc1,1.0,,1.0,1.0,1.0,,
O=C(CCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1cccc(C(F)(F)F)c1)NO,1.0,1.0,1.0,1.0,1.0,,
CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1,1.0,1.0,1.0,1.0,1.0,,
O=C(NO)c1ccc(NC(=O)C2(c3ccc(-c4cn[nH]c4)cc3)CCOCC2)cc1,1.0,,,,,,
CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(Cc1ccccc1)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,1.0,1.0,,
O=C(CCCCCCC(=O)Nc1ccc(Nc2nc(-c3cn[nH]c3)c3cc[nH]c3n2)cc1)NO,1.0,1.0,,,,,
O=C(O)c1cccc(-c2ccc(C3(C(=O)Nc4ccc(C(=O)NO)cc4)CCCC3)cc2)c1,1.0,,1.0,1.0,1.0,,
O=C(NO)c1ccc(NC(=O)C2(c3ccc(-c4cn[nH]c4)cc3)CCCCC2)cc1,1.0,,1.0,1.0,1.0,,
CCC(=O)CCCCC[C@H](NC(=O)[C@@H]1CCC12CCN(CC)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,1.0,1.0,,
Cc1ccc(Nc2ncnc3sc(NC(=O)CCCCCCC(=O)NO)cc23)cc1,1.0,1.0,1.0,,,,
O=C(CCCCCC(=O)N/N=C/c1ccc(-c2cccs2)cc1)NO,1.0,,1.0,,1.0,,
C/C=C1\NC(=O)c2csc(n2)[C@@H](C(C)C)NC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O,1.0,1.0,1.0,1.0,1.0,,
O=C(/C=C/c1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)Nc2ccc3ccccc3c2)cc1)NO,1.0,1.0,,1.0,,,
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,1.0,,,,,,
CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2ccnc(c2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,1.0,1.0,1.0,1.0,1.0,,
CCCN1CCC2(CC1)C[C@@H]2C(=O)N[C@@H](CCCCCC(=O)CC)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,1.0,1.0,,
Cc1ccc([C@H](C)Nc2c(NCCCCCC(=O)NO)c(=O)c2=O)cc1,1.0,,,,,,
O=C(CCCCCC(=O)N/N=C/c1ccc(-c2ccccn2)cc1)NO,1.0,,1.0,,1.0,,
Cc1ccccc1[C@H](C)Nc1c(NCCCCCC(=O)NO)c(=O)c1=O,1.0,,,,,,
CC(C)(C)OC(=O)NCC[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,1.0,,1.0,,1.0,,
O=C(CCCCCC(NC(=O)OCc1ccccc1)C(=O)Nc1cccc2cccnc12)NO,1.0,,,,,,
CCOC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)NO)n2)c1,1.0,1.0,1.0,1.0,1.0,,
C[C@H](Nc1c(NCCCCCC(=O)NO)c(=O)c1=O)c1ccccc1,1.0,,,,,,
O=C(CCCCCCC(=O)Nc1ccc(Nc2ncc3ncn(C4CCCC4)c3n2)cc1)NO,1.0,,,,,,
CCCC[C@H]1NC(=O)C[C@H]2/C=C/CCSSC[C@@H](NC1=O)C(=O)N[C@H](CC(C)C)[C@@H](O)CC(=O)O2,1.0,1.0,,,,,
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,1.0,1.0,,,,,
CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2cccc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,1.0,1.0,1.0,1.0,1.0,,
C[C@H](CCCCC(=O)NO)Nc1c(Nc2ccc(N(C)C)cc2)c(=O)c1=O,1.0,,,,,,
CCN(CC)Cc1ccc2cc(CN3CCN(c4ccc(C(=O)NO)cc4)C3=O)ccc2c1,1.0,,,,,,
O=C(CCCCCCC(=O)Nc1cccnc1)NO,1.0,1.0,1.0,1.0,0.0,,
CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CCC(F)(F)F)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,0.0,1.0,,
C/C=C1\NC(=O)c2csc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](C(C)C)NC1=O,1.0,1.0,1.0,1.0,1.0,,
Cc1ccc(-c2nc(NCc3ccc(C(=O)NO)cc3)cc3c2[nH]c2ccccc23)cc1,1.0,1.0,1.0,,,,
O=C(/C=C/c1ccc2cccnc2c1)NCCCCCC(=O)NO,1.0,1.0,1.0,1.0,1.0,,
O=C(CCCCCCC(=O)Nc1cc2c(Nc3ccc(O[C@H]4CCOC4)c(Cl)c3)ncnc2s1)NO,1.0,1.0,1.0,,,,
O=C(NO)c1cnc(NC2(c3ccccc3)CCN(C(=O)Cc3c[nH]c4ccccc34)CC2)nc1,1.0,1.0,1.0,,1.0,,
O=C(CCCCCCC(=O)Nc1nc(-c2ccccc2)cs1)NO,1.0,1.0,,,,,
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,1.0,,,,,,
COc1ccc(C/C(=N\O)C(=O)NCCS)cc1OC,1.0,1.0,,,,,
Cc1nn2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1.0,,,,,,
CC(C)N(CCc1c(-c2ccccc2)nn2ccccc12)Cc1ccc(/C=C/C(=O)NO)cc1,1.0,,,,,,
COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(=O)NO)c3ncc(-c4ccc5ccccc5c4)[nH]3)c2c1,1.0,,,,,,
CC(CCCCC(=O)Nc1ccccc1)CC(=O)NO,1.0,,,,,,
O=C(NO)c1ccc(NC(=O)C2(c3c[nH]c(-c4ccccc4)n3)CCCC2)cc1,1.0,,1.0,1.0,1.0,,
COc1ccc(C2(C(=O)Nc3ccc(C(=O)NO)cc3)CCCCC2)cc1-c1cn[nH]c1,1.0,,,,,,
O=C(NO)c1ccc(NC(=O)C2(c3ccc(-c4cn[nH]c4)cc3)CCCC2)cc1,1.0,,,,,,
O=C(CCCCCCC(=O)Nc1cccc(-c2cn(Cc3ccc(O)cc3)nn2)c1)NO,1.0,1.0,1.0,,,,
O=C(CCCCCC(=O)N/N=C/c1ccc(-c2ccncc2)cc1)NO,1.0,,1.0,,1.0,,
CN(C)C(=O)c1cc2cnc(Nc3cccc(NC(=O)CCCCCCC(=O)NO)c3)nc2n1C1CCCC1,1.0,,,,,,
Nc1ccc(-c2cccs2)cc1NC(=O)c1cnc2c(C3CC3)c(N3CCNCC3)ccc2c1,1.0,,1.0,,1.0,,
O=C(/C=C/c1ccc(Cl)cc1F)NCCCCCC(=O)NO,1.0,1.0,1.0,1.0,1.0,,
O=C(CCCCCC(=O)N/N=C/c1ccc(-c2cncnc2)cc1)NO,1.0,,1.0,,1.0,,
O=C(CCCCCCC(=O)Nc1cc2c(Nc3cccc(Cl)c3)ncnc2s1)NO,1.0,1.0,1.0,,,,
CC(C)[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C)C(=O)N2)OC(=O)C[C@@H]1O,1.0,1.0,,,,,
C[C@@]12CSC(=N1)c1csc(n1)CNC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](CCCN)NC2=O,1.0,,1.0,,1.0,,
O=C(CCCCCCCNc1nc2cc(C(=O)O)ccc2c2cnccc12)NO.O=C(O)C(F)(F)F,1.0,1.0,,,,,
CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC(F)(F)F)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,1.0,1.0,,
CC(/C=C/c1ccccc1)=C\C(=O)NCCCCCC(=O)NO,1.0,1.0,1.0,1.0,1.0,,
CP(=O)(Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1)OCc1cccnc1,1.0,,,,,,
O=C(CCCCC[C@H](NC(=O)c1ccccc1)C(=O)Nc1ccc2ncccc2c1)NO,1.0,,,,,,
COc1cc2ncnc(Nc3ccc(Cl)cc3Cl)c2cc1OCCCCCC(=O)NO,1.0,1.0,,1.0,1.0,,
CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(C(C)C)CC2)c1ncc(-c2cc3ccccc3nc2OC)o1,1.0,1.0,1.0,0.0,1.0,,
O=C(CCCCC[C@@H](NC(=O)c1ccccc1)C(=O)Nc1ccc2ncccc2c1)NO,1.0,,,,,,
CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCCN(C)C2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,1.0,1.0,,
Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)NO)n2)c1,1.0,1.0,1.0,1.0,1.0,,
CCN(CC)CCNC(=O)c1ccc(-c2cn(CCCCCCC(=O)NO)nn2)cc1,1.0,1.0,,,,,
CC1(C)CC(=O)Nc2ccc(C(=O)NC[C@H]3CC[C@H](/C=C/C(=O)NO)CC3)cc21,1.0,1.0,1.0,1.0,1.0,,
O=C(CCCCCCC(=O)Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1)NO,1.0,1.0,,,,,
O=C(CCCCCCn1cc(-c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)nn1)NO,1.0,1.0,,,,,
Nc1cccc(-c2csc(NC(=O)CCCCCCC(=O)NO)n2)c1,1.0,1.0,,1.0,,,
O=C(CCCCC[C@H](NC(=O)c1ccccn1)C(=O)Nc1cccc2cccnc12)NO,1.0,,,,,,
O=C(/C=C/c1ccc(CCNC(=O)c2ccc3ncccc3c2)cc1)NO,1.0,1.0,,,,,
O=C(NCCS)/C(Cc1ccc(O)cc1)=N/O,1.0,1.0,,,,,
CN(C)c1ccc(C/C(=N\O)C(=O)NCCS)cc1Br,1.0,1.0,,,,,
Cn1cc(CCN2CCN(c3ccc(C(=O)NO)cc3)C2=O)c2ccccc21,1.0,,,,,,
CC(C)N(CCc1c(C(C)(C)O)[nH]c2ccccc12)Cc1ccc(/C=C/C(=O)NO)cc1,1.0,,,,,,
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc2nc(N3CCNCC3)ccc2c1,1.0,,1.0,,1.0,,
CN(C)c1ccc(C2(C(=O)Nc3ccc(C(=O)NO)cc3)CCCC2)cc1,1.0,,1.0,1.0,1.0,,
Nc1cccc(-c2ccc(C3(C(=O)Nc4ccc(C(=O)NO)cc4)CCCC3)cc2)c1,1.0,,,,,,
O=C(NO)c1ccc(NC(=O)C2(c3ccc(-c4cc[nH]n4)cc3)CCCC2)cc1,1.0,,,,,,
CC(C)(C)OC(=O)Nc1cccc(-c2csc(NC(=O)CCCCCC(=O)NO)n2)c1,1.0,1.0,1.0,1.0,1.0,,
C[C@@H](CCCCC(=O)NO)Nc1c(Nc2ccc(N(C)C)cc2)c(=O)c1=O,1.0,,,,,,
CC(C)[C@H]1NC(=O)C[C@@H](/C=C/CCS)OC(=O)C[C@H](O)[C@@H](C(C)C)NC(=O)[C@@H](C)NC1=O,1.0,,,,,,
Cc1ccccc1Nc1c(NCCCCCC(=O)NO)c(=O)c1=O,1.0,,,,,,
CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2coc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,1.0,1.0,1.0,1.0,1.0,,
C#Cc1cccc(Nc2cccc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1,1.0,,,,,,
CCCCCCCC(=O)SCC/C=C/[C@@H]1CC(=O)NCc2nc(cs2)C2=N[C@@](Cc3ccccc3)(CS2)C(=O)N[C@@H](C(C)C)C(=O)O1,1.0,,,,,,
CN(C)c1ccc(Nc2ncnc3sc(NC(=O)CCCCCCC(=O)NO)cc23)cc1F,1.0,1.0,1.0,,,,
CCN(CC)c1ccc(Nc2ncnc3sc(NC(=O)CCCCCCC(=O)NO)cc23)cc1F,1.0,1.0,1.0,,,,
O=C(CCCCCCC(=O)Nc1cccc(-n2cc(-c3ccccc3)nn2)c1)NO,1.0,1.0,1.0,1.0,1.0,,
COc1cc(-c2nc(NCc3ccc(C(=O)NO)cc3)cc3c2[nH]c2ccccc23)cc(OC)c1OC,1.0,1.0,1.0,1.0,,,
C[C@@H](Nc1c(NCCCCCC(=O)NO)c(=O)c1=O)c1ccccc1,1.0,,,,,,
CCC(=O)CCCCC[C@H](NC(=O)[C@@H]1C[C@]12CCN(C)C2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,1.0,1.0,,
O=C(NC(CCCCCSSCCO)C(=O)Nc1cccc2cccnc12)OCc1ccccc1,1.0,1.0,,,,,
Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCc2ccccc2)c1Cc1ccccc1,1.0,1.0,,1.0,,,
O=C(NO)c1cnc(NC2(c3c(F)cccc3F)CC2)nc1,1.0,1.0,1.0,,1.0,,
O=C(/C=C/c1ccc(CNCCc2c[nH]c3ncccc23)cc1)NO,1.0,,,,,,
N/N=C(\Cc1ccc(O)c(Br)c1)C(=O)NCCS,1.0,1.0,,0.0,,,
Cc1c(-c2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1[C@@H]1CCCN(C)C1,1.0,1.0,,1.0,,,
O=C(NCCS)/C(Cc1cc(Br)cc([N+](=O)[O-])c1)=N/O,1.0,1.0,,,,,
Cc1c(-c2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1CCc1ccccc1,1.0,1.0,,1.0,,,
O=C1CC[C@H](C(=O)N[C@@H](CCCCCS)C(=O)Nc2cccc(C(F)(F)F)c2)N1,1.0,1.0,1.0,1.0,1.0,,
Cc1c(-c2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1[C@@H]1CCCN(C(C)C)C1,1.0,1.0,,1.0,,,
CC(=O)Nc1cccc(-c2ccc(C3(C(=O)Nc4ccc(C(=O)NO)cc4)CCCC3)cc2)c1,1.0,,,,,,
Cc1[nH]ncc1-c1ccc(C2(C(=O)Nc3ccc(C(=O)NO)cc3)CCCC2)cc1,1.0,,,,,,
O=C(NO)c1ccc(NC(=O)C2(c3ccc(-c4cccnc4)cc3)CCCC2)cc1,1.0,,,,,,
COc1cc(-n2cc(-c3cccc(NC(=O)CCCCCCC(=O)NO)c3)nn2)ccc1F,1.0,1.0,1.0,,,,
O=C(CCCCCCn1cc(-c2cccc(Nc3c4ccccc4nc4ccccc34)c2)nn1)NO,1.0,1.0,,,,,
O=C(N[C@@H](CCCCCCSSc1ccccn1)C(=O)Nc1nc(-c2ccccc2)cs1)OCc1ccccc1,1.0,,,,1.0,,
Cc1ccc(Oc2ccc(Nc3ncnc4ccc(-c5cn(CCCCCCC(=O)NO)nn5)cc34)cc2C)cn1,1.0,1.0,,,,,
COc1cccc(-c2nc(NCc3cccc(/C=C/C(=O)NO)c3)cc3c2[nH]c2ccccc23)c1,1.0,1.0,1.0,,,,
O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3cc(F)cc(F)c3)nn2)c1)NO,1.0,1.0,1.0,,,,
O=C(CCCCCCC(=O)Nc1cc2c(Nc3ccc(N4CCCCC4)c(F)c3)ncnc2s1)NO,1.0,1.0,1.0,,,,
O=C(NO)c1ccc(N2CCN(Cc3ccc4ccccc4c3)C2=O)cc1,1.0,,,,,,
O=C(NO)c1ccc(N2CCN(Cc3cccc4ncccc34)C2=O)cc1,1.0,,,,,,
CCC(=O)CCCCC[C@H](NC(=O)[C@@H]1CC12CCCN(C)C2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,1.0,1.0,,
C[C@@]12CSC(=N1)c1csc(n1)CNC(=O)C[C@@H](/C=C/CCS)OC(=O)[C@H](CCN)NC2=O,1.0,,1.0,,1.0,,
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,1.0,1.0,,,,,
COc1cc(-c2nc(NCc3ccc(/C=C/C(=O)NO)cc3)cc3c2[nH]c2ccccc23)cc(OC)c1OC,1.0,1.0,1.0,,,,
O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3cc(CO)cc(CO)c3)nn2)c1)NO,1.0,1.0,1.0,1.0,1.0,,
O=C(NO)c1cnc(NC2(c3ccccc3)CCN(C(=S)Nc3ccccc3)CC2)nc1,1.0,1.0,1.0,,1.0,,
O=C(/C=C/c1ccc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)Nc2ccc(Cl)cc2)cc1)NO,1.0,1.0,,1.0,,,
O=C(NO)c1cnc(Nc2nnc(-c3ccccc3)o2)nc1,1.0,,,,,,
COc1ccc(C/C(=N\N)C(=O)NCCS)cc1Br,1.0,1.0,,,,,
O=C(NO)c1cnc(N2C[C@H]3[C@H](NCc4ccc(Cl)cc4)[C@H]3C2)nc1,1.0,1.0,1.0,,1.0,,
O=C(/C=C/c1ccc(CNCCc2cnn3ccccc23)cc1)NO,1.0,,,,,,
O=C(NO)c1cnc(Nc2nnc(-c3cccc(Cl)c3)o2)nc1,1.0,,,,,,
O=C(CCCCCNC(=O)NC(=O)c1ccc2ccccc2c1)NO,1.0,,,,,,
COc1ccc(C(=O)N[C@H](COc2ccc(/C=C/C(=O)NO)cc2)Cc2c[nH]c3ccccc23)cc1,1.0,1.0,1.0,,1.0,,
C[C@@H](NC(=O)c1ccc(C(=O)NO)s1)c1ccccc1,1.0,1.0,1.0,,,,
Nc1ccc(-c2cccs2)cc1NC(=O)c1cnc2c(c1)cc(C1CC1)n2CCN1CCOCC1,1.0,,1.0,,1.0,,
CCc1nn2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1.0,,,,,,
O=C(NO)c1ccc(NC(=O)C2(c3c[nH]c(-c4ccc([N+](=O)[O-])cc4)n3)CCCC2)cc1,1.0,,,,,,
O=C(NO)c1ccc(NC(=O)C2(c3ccc(Cl)c(Cl)c3)CCOCC2)cc1,1.0,,,,,,
CCC(=O)CCCCC[C@H](NC(=O)[C@@H]1CC12CCN(C)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,0.0,1.0,,
O=C(CCCCCCC(=O)Nc1cc2c(Nc3ccc(I)cc3F)ncnc2s1)NO,1.0,1.0,1.0,,,,
CCN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc(-c3ccccc3)c2C)C1,1.0,1.0,,1.0,,,
Cc1c(Cc2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1[C@@H]1CCCN(C)C1,1.0,1.0,,1.0,,,
Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n([C@@H]2CCCN(C(C)C)C2)c1-c1ccccc1,1.0,1.0,,1.0,,,
CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(Cc1ccc(OC)cc1)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,1.0,1.0,,
CCOP(=O)(CC)Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,1.0,,,,,,
Nc1ccc(-c2ccccc2)cc1NC(=O)c1cnc2c(ccn2CCN2CCOCC2)c1,1.0,,1.0,,1.0,,
Cc1ccc(Oc2ccc(Nc3ncnc4ccc(-c5cn(CCCCCC(=O)NO)nn5)cc34)cc2C)cn1,1.0,1.0,,,,,
O=C(NO)c1cnc(Nc2nnc(-c3ccc(F)cc3)s2)nc1,1.0,,,,,,
CCOC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,1.0,0.0,0.0,0.0,1.0,,
O=C(NO)c1cnc(Nc2nnc(-c3cccc(Cl)c3)s2)nc1,1.0,,,,,,
CC(=O)Nc1ccc(C(=O)Nc2cc(-c3ccsc3)ccc2N)cc1,1.0,,,,,,
CCP(=O)(Cc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1)OC,1.0,,,,,,
CCC(=O)CCCCC[C@@H]1NC(=O)[C@@H](C)n2nncc2[C@H](CC(C)C)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,1.0,1.0,1.0,1.0,,,
O=C(NO)c1ccc(NC(=O)C2(c3ccc(Br)cc3)CCCC2)cc1,1.0,,,,,,
O=C(NO)c1cnc(NC2(c3cc(C(F)(F)F)ccc3F)CC2)nc1,1.0,1.0,1.0,,1.0,,
O=C(NCCS)/C(Cc1ccc(F)cc1)=N/O,1.0,1.0,,,,,
O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,1.0,1.0,,,,,
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc2nc(N3CCNCC3)cnc2c1,1.0,,1.0,,1.0,,
O=C(NO)c1cnc(N2CCN(C(/C=C/c3ccc(F)cc3)CO)CC2)nc1,1.0,1.0,1.0,1.0,1.0,,
COc1cccc(-c2nc(NCc3ccc(C(=O)NO)cc3)cc3c2[nH]c2ccccc23)c1,1.0,1.0,1.0,,,,
CN1CCN(CCn2ncc3cc(C(=O)Nc4cc(-c5ccccc5)ccc4N)ccc32)CC1,1.0,,1.0,,1.0,,
CCC(=O)CCCCC[C@H](NC(=O)[C@@H]1CC12CCC(N(C)C)CC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,1.0,1.0,,
O=C(/C=C/c1ccc(CCNC(=O)c2ccc3c(c2)OCO3)cc1)NO,1.0,1.0,,,,,
O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,1.0,1.0,,,,,
O=C(CCCCCNc1c(NCc2ccccc2)c(=O)c1=O)NO,1.0,,,,,,
Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc2c(cnn2CCN2CCOCC2)c1,1.0,,1.0,,1.0,,
O=C(N[C@@H](CCCCCCSSc1ccccn1)C(=O)OCC1c2ccccc2-c2ccccc21)OCc1ccccc1,1.0,,,,1.0,,
CCOP(=O)(CNCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1)OCC,1.0,0.0,0.0,0.0,1.0,,
O=C(CCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)Nc1ccc2ncccc2c1)NO,1.0,,,,,,
O=C(CCCCCCC(=O)Nc1cc2c(Nc3cccc(Cl)c3F)ncnc2s1)NO,1.0,1.0,1.0,,,,
Nc1ccc(-c2ccccc2)cc1NC(=O)c1cnc2c(C3CC3)c(N3CCNCC3)ccc2c1,1.0,,1.0,,1.0,,
O=C(/C=C/c1ccc(CCNC(=O)c2ccc3[nH]cnc3c2)cc1)NO,1.0,1.0,,,,,
O=C(/C=C/c1cccc(-c2nc3ccccc3n2CCc2ccccc2)c1)NO,1.0,1.0,,1.0,,,
Cc1c(Cc2ccccc2)nc(-c2cccc(/C=C/C(=O)NO)c2)n1CCc1ccccc1,1.0,1.0,,1.0,,,
Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCc2ccccc2)c1C,1.0,1.0,,1.0,,,
Cc1nc(-c2cccc(/C=C/C(=O)NO)c2)n(CCc2ccccc2)c1-c1ccccc1,1.0,1.0,,1.0,,,
CCN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc(C)c2-c2ccccc2)C1,1.0,1.0,,1.0,,,
CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCOCC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,1.0,1.0,,
Cc1[nH]c2nccnc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1.0,,,,,,
O=C(NO)c1cnc(Nc2nnc(-c3ccccc3)s2)nc1,1.0,,,,,,
O=C(NO)c1cnc(Nc2nnc(-c3ccccc3Cl)s2)nc1,1.0,,,,,,
O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(I)cc3)nn2)c1)NO,1.0,1.0,1.0,0.0,1.0,,
CN(C)c1ccc(C(=O)N(CC(=O)NCc2ccccc2)Cc2ccc(C(=O)NO)cc2)cc1,1.0,1.0,,,,,
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](NCc2ccc(-c3cn(CCCCCCC(=O)NO)nn3)cc2)[C@H](O)[C@H](C)O1,1.0,1.0,,1.0,,,
Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)OCc2ccccn2)cc1,1.0,,,,,,
O=C(NO)c1ccc(NC(=O)C2(c3ccc(-c4ccc5[nH]ccc5c4)cc3)CCCC2)cc1,1.0,,,,,,
O=C(CCCCCNC(=O)NC(=O)c1ccc(I)cc1)NO,1.0,,,,,,
O=C(NO)c1cnc(Nc2nnc(-c3ccccc3Cl)o2)nc1,1.0,,,,,,
Cc1ccccc1-c1ccc(/C=N/NC(=O)CCCCCC(=O)NO)cc1,1.0,,1.0,,1.0,,
Cc1n[nH]c(C)c1-c1ccc(C2(C(=O)Nc3ccc(C(=O)NO)cc3)CCCC2)cc1,1.0,,,,,,
COc1cc(C(=O)NCCc2ccc(/C=C/C(=O)NO)cc2)ccc1O,1.0,1.0,,,,,
O=C(NC(CCCCCSSCCCCCC(NC(=O)OCc1ccccc1)C(=O)Nc1cccc2cccnc12)C(=O)Nc1cccc2cccnc12)OCc1ccccc1,1.0,1.0,,,,,
COc1ccc(N(Cc2noc(-c3ccccc3)n2)C(=O)CCCCCC(=O)NO)cc1,1.0,,,,,,
COc1ccc(-c2nc(NCc3ccc(C(=O)NO)cc3)cc3c2[nH]c2ccccc23)cc1OC,1.0,,,,,,
O=C(CCCCCn1cc(-c2ccc(Nc3c4ccccc4nc4ccccc34)cc2)nn1)NO,1.0,1.0,,,,,
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,1.0,1.0,,,,,
CCC(=O)CCCCC[C@H](NC(=O)[C@@H]1C[C@@]12CCN(C)C2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1.0,1.0,1.0,0.0,1.0,,
O=C(CCCCCCC(=O)Nc1cccc(-c2cn(C3CCCCC3)nn2)c1)NO,1.0,1.0,1.0,1.0,1.0,,
O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(C(F)(F)F)cc3)nn2)c1)NO,1.0,1.0,1.0,1.0,1.0,,
