smiles,1,2,3
CC(NCC(=O)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl)c1ccc(Cl)cc1Cl,0.0,,
O=C(Nc1ccc(Oc2cccnc2)cc1)c1ccccc1F,0.0,,
Cc1cc(=O)n2nc(N3CCC(C(=O)NCc4ccc(Cl)cc4)CC3)sc2n1,0.0,,
Cc1cc2c(cc1S(=O)(=O)NCc1ccccc1)OCC(=O)N2,0.0,,
Cc1ccccc1NC(=O)c1sc2nc(N3CCOCC3)c3c(c2c1N)CCCC3,0.0,,
O=C1NC(=O)N(c2cccc(Cl)c2)C(=O)/C1=C\c1ccc(Sc2nc3ccccc3[nH]2)o1,0.0,,
CC(=O)OC1CC2CCC1(C)C2(C)C,0.0,,
Fc1cccc(-c2cc3nc(-c4ccccc4)cc(N4CCC5(CC4)OCCO5)n3n2)c1,0.0,,
COc1ccc(Cc2nnc(NC(=O)Cc3cccs3)s2)cc1,0.0,,
CCS(=O)(=O)C1=NN2C(=N)/C(=C\c3ccc(OS(=O)(=O)c4ccccc4)c(OC)c3)C(=O)N=C2S1,0.0,,
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,0.0,,
CC(C)(O)C(Cl)(Cl)Cl,0.0,,
O=C(COC(=O)CCC(=O)c1ccccc1)NNC(=O)c1ccc(Cl)cc1,0.0,,
COc1ccc(NS(=O)(=O)c2cc3c(cc2C)N(C)CCO3)c(OC)c1,0.0,,
Cc1c(NC(=O)CN2C(=O)NC(C)(c3ccccc3Cl)C2=O)c(=O)n(-c2ccccc2)n1C,0.0,,
CCc1ccc(C(=O)CSc2nc(C)cc(O)n2)cc1,0.0,,
CC(C)c1ccc(NC(S)=NNC(=O)C2CC2)cc1,0.0,,
CC(C)COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2/SC(=S)N(CC(=O)O)C2=O)cc1,0.0,,
Cc1ccc(S(=O)(=O)c2cc3c(=O)n4ccccc4nc3n(Cc3ccco3)c2=N)cc1C,0.0,,
COc1ccccc1NC(=O)C1=C(C)Nc2c(C(=O)Nc3cccc(C)c3)cnn2C1c1ccccc1C,0.0,,
Cc1ccc(C(=O)O)cc1-c1ccc(/C=C2\SC(=O)N(CC(=O)Nc3ccc4c(c3)OCO4)C2=O)o1,0.0,,
C=CCSc1nc(N)c(C#N)c(-c2ccc(C)cc2)c1C#N,0.0,,
CCC(C)OC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccc(N(C)C)cc1)C2,0.0,,
O=C(CSc1nnnn1-c1ccc2c(c1)CCC2)NCc1cccs1,0.0,,
CCOP(=S)(OCC)Oc1cc(C)oc(=O)c1,0.0,,
NNc1cc([N+](=O)[O-])cc2c1c(=O)n(Cc1ccccc1)[s+]2[O-],0.0,,
COc1ccc(C(=O)NC(=S)Nc2ccc3oc(=O)ccc3c2)cc1[N+](=O)[O-],0.0,,
CC(C)(C)c1ccc(S(=O)(=O)/C=C\C#N)cc1,0.0,,
COc1ccc(Cc2nnc(NC(=O)c3ccccc3F)s2)cc1OC,0.0,,
Cc1nn(C)c(C(=O)NN=C(S)NCc2ccco2)c1Br,0.0,,
CC(N=C(S)Nc1ccc(F)cc1)C(c1cccs1)N1CCOCC1,0.0,,
CCOc1ccc(CN2CCN(Cc3c[nH]c4ccccc34)CC2)cc1.O=C(O)C(=O)O,0.0,,
Cc1ccc2nc(Nc3ccc(F)cc3)c3nncn3c2c1,0.0,,
O=C(CSc1ncnc2c1oc1ccccc12)Nc1nccs1,0.0,,
O=C1CN(C(=O)COC(=O)c2ccccc2NCc2ccco2)c2ccccc2N1,0.0,,
CN(C)c1ccc(-c2nc(Nc3ccncc3)c3ccccc3n2)cc1,0.0,,
COc1ccc(C2CC3=Nc4ccccc4N(C(=O)CCC(=O)O)C(c4ccc(F)cc4)C3=C(O)C2)cc1,0.0,,
CCc1nnc(NS(=O)(=O)c2ccccc2)s1,0.0,,
Cc1ccc(C(C)C)c(OCCCn2ccnc2C)c1.O=C(O)C(=O)O,0.0,,
COc1cc(/C=C2\SC(=O)N(c3cccc(Cl)c3)C2=O)cc([N+](=O)[O-])c1O,0.0,,
Cn1c(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)nc2cc([N+](=O)[O-])ccc21.[I-],0.0,,
Cc1ccc(/C=C2/NC(=O)N(Cc3ccc(Br)cc3)C2=O)o1,0.0,,
Cc1ccc(C2C3=C(O)CCCC3=Nc3nc(S)nc(O)c32)cc1,0.0,,
COCCN(C(=O)COC(=O)CCCOc1ccc(OC)cc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,0.0,,
COc1ccc(C2=NS(=O)(=O)N(C)C(C(=O)Nc3ccc(F)cc3F)=C2)cc1,0.0,,
CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,0.0,,
O=C1N=C(N2CCN(c3ccccc3)CC2)S/C1=C\c1ccco1,0.0,,
CC(=O)c1c(OC(=O)c2cccc(Cl)c2)c2ccccc2n1C,0.0,,
CCOC(=O)c1c(-c2ccco2)csc1NC(=O)COC(=O)c1cnc(C)cn1,0.0,,
Clc1ccc(C(c2nnnn2CCc2ccccc2)N2CCSCC2)cc1,0.0,,
NC(=O)CSc1nnc2ccc(-c3ccco3)nn12,0.0,,
CCN1C(=O)c2cccc3c(S(=O)(=O)NCc4ccccn4)ccc1c23,0.0,,
O=C(COC(=O)/C=C/c1ccc(OC(F)F)cc1)NCc1cccs1,0.0,,
Cc1cc(Nc2ccc(C(=O)O)cc2)n2nc(C)nc2n1,0.0,,
N#Cc1c2n(c3c(=O)n(Cc4ccc(Cl)cc4)cnc13)CCCCC2,0.0,,
Cc1ccc(NC(=O)C(C)NC(=O)OCc2ccccc2)cc1C,0.0,,
Cc1ccc(NC(=O)Cc2sc(C)nc2-c2ccc(C)cc2)cc1,0.0,,
COc1ccc(N2Cc3cccc(C(=O)Nc4ccc(C(C)C)cc4)c3C2=O)cc1,0.0,,
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)Cc1ccccc1OC,0.0,,
COc1cccc(N2C(=O)NC(=O)/C(=C\c3ccc([N+](=O)[O-])s3)C2=O)c1,0.0,,
Cc1sc2c3ccsc3ccc2[n+]1C.[I-],0.0,,
O=C1NC(=O)N(c2ccc(Cl)cc2)C(=O)/C1=C\c1ccc(Sc2nc3ccccc3[nH]2)o1,0.0,,
COc1cccc(S(=O)(=O)Nc2ccc3c(c2)OCCO3)c1,0.0,,
COc1ccc2oc(-c3ccco3)cc(=O)c2c1,0.0,,
COc1ccc2c(CNCCc3ccccc3OC)c(C(=O)O)n(Cc3ccc(F)cc3Cl)c2c1,0.0,,
O=S(=O)(c1cccs1)N1CN(Cc2ccco2)c2nc3ccccc3nc21,0.0,,
Cc1ccc2nc(NC(=S)NC(=O)c3ccc(OC(C)C)cc3)sc2c1,0.0,,
N#C/C(=C/c1ccc(OCc2ccc(C(=O)O)cc2)c(Br)c1)c1cccc(F)c1,0.0,,
CNc1nc(-c2c(C)noc2C)nc2ccccc12,0.0,,
COc1ccc2c(CC(=O)Nc3cccc(S(=O)(=O)N4CCOCC4)c3)coc2c1,0.0,,
C=C(c1ccccc1)[n+]1ccccc1.F[B-](F)(F)F,0.0,,
O=C(NCC1CCCN(C2Cc3ccccc3C2)C1)c1cccs1,0.0,,
O=C(CSc1nnc(O)nc1O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,0.0,,
COc1ccc(CN2C(=O)NC(=O)/C(=C/c3ccc([N+](=O)[O-])s3)C2=O)cc1,0.0,,
O=C(Nc1ccccc1)c1cccc(N2C(=O)C3C4C=CC(C4)C3C2=O)c1,0.0,,
NC(=O)c1c(NC(=O)CSc2nnc(-c3ccco3)n2N)sc2c1CCCC2,0.0,,
CCOC(=O)C1=C(C)N=C2c3ccccc3C(=O)C2C1c1ccc(C)cc1,0.0,,
NC(=O)[C@H]1CC2(CC(c3cccc(NC(=O)[C@H]4CCC(=O)N4)c3)=NO2)CN1C(=O)CC(c1ccccc1)c1ccccc1,0.0,,
COc1ccc(-c2nn(-c3ccccc3)cc2/C=C2/SC(=S)N(CCCC(=O)O)C2=O)c(C)c1,0.0,,
Cc1ccc(C)c(N2CCN(C(=O)c3ccc4c(c3)NC(=O)C(CSCc3cccc(F)c3)N4)CC2)c1,0.0,,
CCc1nc2oc3ccccc3c(=O)c2cc1C(=O)OC,0.0,,
CCOC(OCC)c1ccc(/C=C\c2nccc(N)n2)cc1,0.0,,
COc1ccc(S(=O)(=O)NCCOc2ccccc2)cc1-n1cnnn1,0.0,,
CCCCC(=O)N1CCN(c2nc(-c3ccc(F)cc3)cs2)CC1,0.0,,
CCOC(=O)N1CCC(N2C(=O)c3ccccc3C2Nc2ccc3c(C)cc(=O)oc3c2)CC1,0.0,,
Cc1cc(OCC(=O)N[C@H](C(=O)O)c2ccccc2)c2c3c(c(=O)oc2c1)CCC3,0.0,,
CC(C)CS(=O)(=O)C1=NN2C(=N)/C(=C\c3ccc(OC(=O)c4ccco4)cc3)C(=O)N=C2S1,0.0,,
COc1ccc(C2=NN(c3ccc(C(=O)O)cc3)C(c3ccc(OC)c(OC)c3)C2)cc1,0.0,,
CC(=O)NC(NC(C)=O)c1ccc(Br)cc1,0.0,,
COc1cc(C(C)=O)ccc1Oc1ncnc2c1cnn2-c1ccc(F)cc1,0.0,,
Cc1ccc(N/C([S-])=C(/C(=O)c2ccc(C)c([N+](=O)[O-])c2)[n+]2ccccc2)cc1C,0.0,,
COc1cc2c(cc1OC)/C(=C/C(=O)N1CCOCC1)NC(C)(C)C2.Cl,0.0,,
Cc1ccc(NC(=O)Cn2sc3nc(C)cc(C)c3c2=O)c(Cl)c1,0.0,,
c1csc(Cc2nn3c(-c4[nH]nc5c4CCC5)nnc3s2)c1,0.0,,
CCCCN1C(=O)NC(=O)/C(=C(/CC)NCc2cc(OC)cc(OC)c2)C1=O,0.0,,
CCCCNC(=O)C1CC(c2ccccc2[N+](=O)[O-])=NO1,0.0,,
O=C(O)[C@@H](S)[C@H](S)C(=O)O,0.0,,
Cc1ccc(NC(=O)/C(=C/C=C/c2ccccc2)NC(=O)c2ccccc2)cc1,0.0,,
Cc1ccc(S(=O)(=O)c2cn(CC(=O)Nc3ccc4c(c3)OCO4)c3ccccc3c2=O)cc1C,0.0,,
Cc1nn2c(NCCCN(C)C)c3c(nc2c1-c1ccccc1)CCC3,0.0,,
COc1ccc(-c2csc(N(CCCN(C)C)C(=O)c3ccc(Br)cc3)n2)cc1.O=C(O)C(=O)O,0.0,,
COC(=O)C(Oc1ccc2c(-c3ccc(OC)cc3)cc(=O)oc2c1)c1ccccc1,0.0,,
COc1ccc(C(C)(C)C)cc1NC(=O)CCCn1c(=O)oc2ccccc21,0.0,,
CC(C)C(=O)NC(=S)/C=C1/N(C)c2ccccc2C1(C)C,0.0,,
COc1ccc(S(=O)(=O)N(CC(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c2ccccc2)cc1,0.0,,
O=C(C1=NN(c2ccccc2)C2C(=O)N(c3ccccc3)C(=O)C12)c1ccccc1,0.0,,
COc1cc(CN2CCNC(=O)C2CC(=O)NCCCN2CCOCC2)cc(OC)c1,0.0,,
Cc1[nH]c2ccccc2c1CCN(Cc1cccnc1)C(S)=NC(C)(C)C,0.0,,
CCOc1ccc(S(=O)(=O)N2CCN(c3ccc(C)cc3C)CC2)cc1,0.0,,
CCOc1ccc(C2C(C(=O)c3ccc4c(c3)OCCO4)=C(O)C(=O)N2Cc2cccnc2)cc1OCC,0.0,,
C=C1[C@@H](O)[C@@H]2/C=C/C[C@H](C)C(=O)[C@@](C)(O)/C=C/[C@@H](OC(C)=O)[C@]23C(=O)N[C@@H](Cc2ccccc2)[C@@H]3[C@@H]1C,0.0,,
Cc1cc(C)cc(NC(=O)c2cc(C)nc3c2c(C)nn3-c2ccccc2)c1,0.0,,
CC(C)CNC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C/c1cccs1)CC2,0.0,,
ClCc1c2ccccc2cc2ccccc12,0.0,,
COCCNc1ncnc2ccc(-c3ccccc3C)cc12,0.0,,
Cc1cc(C)c(S(=O)(=O)c2ccccc2)c(O)n1,0.0,,
CCCCNc1c(-c2ccc(-c3ccc(C(C)=O)cc3)c(OC)c2)nc2cnccn12.O=C(O)C(F)(F)F,0.0,,
O=C(c1cnn2c1NC(c1ccco1)CC2C(F)(F)F)N1CCN(c2cccc(Cl)c2)CC1,0.0,,
CCC(=O)Nc1ccc(C(=O)COC(=O)c2nc3nccc(C)n3n2)cc1,0.0,,
CNC(=O)c1ccsc1NC(=O)CN1C(=O)CCC1=O,0.0,,
CCCCOC(=O)COc1ccc(Cl)cc1Cl,0.0,,
CCOC(=O)N1CCC(NC(=O)c2cc(C(=O)Nc3ccc(OCC)cc3)ccc2CO)CC1,0.0,,
CCOc1ccccc1CN1CCC(N2CCOCC2)CC1.O=C(O)C(=O)O,0.0,,
CN(C)S(=O)(=O)c1ccc(C(=O)NCC(c2cccs2)N2CCOCC2)cc1,0.0,,
O=C(Nc1ccccc1)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,0.0,,
Cc1nc2scc(-c3cccs3)c2c(=O)o1,0.0,,
Clc1ccc(CS[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.0,,
N#CC(C(=O)Nc1ccccc1)=C1CCCCC1,0.0,,
O=C(NC(Cc1ccccc1)C(=O)O)/C(=C/c1ccccc1)NC(=O)c1ccccc1,0.0,,
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.O,0.0,,
CCC(=O)NC1=C(Cl)C(=O)C(NC(=O)CC)=C(Cl)C1=O,0.0,,
Brc1ccc(CSc2nnc(-c3cccnc3)o2)cc1,0.0,,
Cc1cc(C)c(C#N)c(SCCS(=O)(=O)c2ccc(C(C)(C)C)cc2)n1,0.0,,
CC(C)C(=O)NC(Sc1ccccc1)C(Cl)(Cl)Cl,0.0,,
Cc1c(Cl)cccc1NC(=O)CN1CCC(NC(=O)C2CCCCC2)CC1,0.0,,
O=C(N1CCOCC1)N1CCN(c2ccccc2)CC1,0.0,,
CC1=C(C#N)C(=O)NC(=O)/C1=C\c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1,0.0,,
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(-c2ccccc2C(=O)O)o1,0.0,,
COc1cc(/C=C/C(=O)N2C(=O)c3cccc(N)c3C2=O)cc(OC)c1OC,0.0,,
Cc1ccc(NC(=O)c2ccc(Cl)c(N3C(=O)C=CC3=O)c2)cc1,0.0,,
C=C1c2cccc(OC)c2O[C@H](C(=O)OCC)[C@@H]1CCCCCC,0.0,,
[Na+].[Na+].[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],0.0,,
CCOC(=O)c1cc(NC(=O)c2ccc(OC)cc2)c(=O)oc1-c1ccccc1,0.0,,
CCOC(=O)COc1ccc(Br)cc1/C=C/c1nc(O)nc(O)c1[N+](=O)[O-],0.0,,
O=C(Nc1cccc(N2C(=O)C=CC2=O)c1)c1cccs1,0.0,,
CCC(C)(C)n1nnnc1C(c1cc2cc3c(cc2nc1O)OCO3)N1CCCCC1,0.0,,
Cc1cc(=O)oc2c3c(cc(OCC(=O)N4CCC(C(=O)O)CC4)c12)OC(C)(C)CC3,0.0,,
CC1CCN(CCCNC(=O)C2CCC(=O)N2C2CCCC2)CC1,0.0,,
Sc1n[nH]c(-c2ccccc2Cl)n1,0.0,,
CCCCSc1nc2ccccc2[nH]1,0.0,,
CC(C)C[C@@H](CO)N(Cc1ccccc1)S(=O)(=O)N(Cc1ccccc1)[C@H](CO)CC(C)C,0.0,,
O=S(=O)(c1ccc2[nH]c(Cc3cccc(C(F)(F)F)c3)nc2c1)N1CCOCC1,0.0,,
CCc1ccc(N2CSC3=C(C#N)C(c4cccs4)CC(=O)N3C2)cc1,0.0,,
Oc1cc2c(cc1O)[C@H]1c3ccc(O)c(O)c3OC[C@@]1(O)C2,0.0,,
Cc1ccc(NC(=O)Cn2cc(C(=O)c3ccco3)c3ccccc32)cc1,0.0,,
COC(=O)c1ccccc1NCCO,0.0,,
Cc1cc(=O)oc2c3c(cc(OCC(=O)NCCC(=O)N[C@@H](C)C(=O)O)c12)OC(C)(C)CC3,0.0,,
CCN(CCCNC(=O)C1CCN(S(=O)(=O)N2CCC3(CC2)OCCO3)CC1)c1ccccc1,0.0,,
CC(=O)COc1cccc2ccc(/C=C/c3ccc(Br)s3)nc12,0.0,,
COCCSc1ccccc1C(=O)NCc1ccc2c(c1)OCO2,0.0,,
CCCn1nc2cc(C(=O)NCCc3ccc(C)cc3)ccc2c1OCC,0.0,,
Cc1ccc(NC(=O)C(Cc2ccccc2)NC(=O)c2ccco2)cc1,0.0,,
Cc1cccc(-c2cc(C(=O)NCc3ccccn3)c3ccccc3n2)c1,0.0,,
COc1ccc(/C=C(\C#N)C(=O)Nc2cccc(C)n2)cc1,0.0,,
Cc1nnc(SCC(=O)NC2CCCCC2C)s1,0.0,,
COc1ccc(Cc2nnc(NC(=O)Cc3cccs3)s2)cc1OC,0.0,,
CSc1nnc(-c2ccco2)c(-c2ccco2)n1,0.0,,
CCOc1cc2[nH]c(=S)n(CCCC(=O)NCc3ccco3)c(=O)c2cc1OCC,0.0,,
c1ccc(N2N=C(c3cccs3)CC2c2ccco2)cc1,0.0,,
CC(CCC(=O)O)C1CCC2C3CC[C@H]4CC(O)CC[C@@]4(C)C3CC[C@@]12C,0.0,,
O=c1cccc2n1Cc1cc3ccccc3nc1-2,0.0,,
O=C(CSc1ccccc1)NNC(=O)c1ccccc1O,0.0,,
Cc1nccc2c1[nH]c1cc(O)ccc12.Cl,0.0,,
Cc1ccccc1NC(=O)CN(C)S(=O)(=O)c1ccc(-c2ccc(O)nn2)s1,0.0,,
Cc1cccc(NC(=N)Nc2nc(C)cc(O)n2)c1,0.0,,
c1ccc(CSc2nnc(-c3ccco3)c(-c3ccco3)n2)cc1,0.0,,
CCOC(=O)c1c(NS(=O)(=O)c2ccccc2)n(CCCOC)c2nc3ccccc3nc12,0.0,,
CC1(C)Cc2ccccc2-c2nc(-c3ccccc3)oc(=O)c21,0.0,,
Cc1ccc(-c2cc(C(=O)Nc3nccs3)c3ccccc3n2)o1,0.0,,
O=C(COC(=O)c1cnccn1)Nc1c(Cl)cc(Cl)cc1Cl,0.0,,
Cn1c(CNC(=O)c2ccco2)nnc1SCC(=O)N1c2ccccc2Sc2ccccc21,0.0,,
COC(=O)c1c(N=C(S)Nc2ccccc2Cl)sc(C)c1C,0.0,,
Cc1ccc(N2C(=O)c3cccc4c([N+](=O)[O-])ccc(c34)C2=O)c2cccnc12,0.0,,
Cc1cc(N2C(=O)C(O)=C(C(=O)c3cc4ccccc4o3)C2c2ccc(OC(C)C)cc2)no1,0.0,,
CNC(=O)c1cc2cc(OC)ccc2oc1=N,0.0,,
CC1CCCCC1NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccco1)CC2,0.0,,
Cc1ccccc1C(=O)Nc1ccccc1C(=O)NCC(C)C,0.0,,
O=C(CSc1nnnn1-c1ccccc1)CSc1nnnn1-c1ccccc1,0.0,,
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C(=O)O)=C[C@H]21,0.0,,
CCCCOc1ccc(C(C)NC(=O)CCS(=O)(=O)Cc2cccc(Cl)c2)cc1,0.0,,
CCCOc1ccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2c2cc(C)on2)cc1,0.0,,
CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C\c1ccc(C)cc1,0.0,,
COc1ccc(C2C=C(c3cccs3)Nc3nc(CCCO)nn32)cc1,0.0,,
CC1CC(C)CN(S(=O)(=O)c2ccc3c(c2)CC(C)N3C(=O)C2CCC2)C1,0.0,,
CC(=O)NCCNc1nc(-c2ccccc2CN(C)C)nc2ccccc12,0.0,,
CCc1ccc(S(=O)(=O)Nc2ccc(-c3nc4cccnc4s3)cc2)s1,0.0,,
IC(I)I,0.0,,
Cc1cc(=O)oc2cc3c(cc12)CCCN3,0.0,,
O=C(Nc1cc(Cl)cc(Cl)c1)c1coc(=O)c(Br)c1,0.0,,
O=C1C=CC=CC1=C1c2cc(O)c(O)cc2Oc2cc(O)c(O)cc21,0.0,,
O=C(c1ccc(F)cc1F)N1CCN(c2ncccn2)CC1,0.0,,
CC(C)CN1CCN(Cc2cccc3cccnc23)CC1CCO,0.0,,
COc1ccc(C2C=C(c3ccccc3)Nc3ncnn32)cc1,0.0,,
CCSCCc1nnc(NC(=O)Nc2cccc(C(F)(F)F)c2)s1,0.0,,
Cc1ccc(NC(=O)CCCn2nc(C)c3c(C)n(-c4ccccc4)nc3c2=O)c(Cl)c1,0.0,,
OC[C@@H]1[C@@H](c2ccc(Cl)cc2)C(c2cccc(Cl)c2)=NN1c1ccccc1,0.0,,
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)CSc3nc4ccccc4s3)cc2)c1C,0.0,,
CC[C@@H]1C(c2ccc(F)cc2)=NN(c2ccccc2)[C@H]1C(=O)N1CCOC1=O,0.0,,
O=C(O)c1ccc(Cl)cc1Nc1nc2cc(Cl)ccc2o1,0.0,,
O=C(NCCCN1CCOCC1)c1cc(-c2ccc(Br)cc2)nc2ccccc12,0.0,,
O=C(c1ccc(N2CCCCC2)c([N+](=O)[O-])c1)N(Cc1ccccc1)c1ccccn1,0.0,,
O=Cc1cn(Cc2ccc([N+](=O)[O-])cc2)c2ccccc12,0.0,,
CN1CCN(c2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(CCC#N)c3n2)CC1,0.0,,
O=C1NC(=S)N(c2ccc(F)cc2)C(=O)/C1=C\c1ccoc1,0.0,,
CS(=O)(=O)N(CC(=O)N1CCN(c2cccc(Cl)c2)CC1)c1cccc(F)c1,0.0,,
COc1ccc(NC(=O)/C(=C/c2cccnc2)NC(=O)c2cccs2)cc1,0.0,,
O=c1c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[s+]([O-])n1Cc1ccccc1,0.0,,
CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.0,,
COc1ncnc2c1oc1nc(C)c3c(c12)CC(C)(C)OC3,0.0,,
COc1ccc(Cn2c(-c3ccc(OC)cc3)nc3c(c(=O)c4ccccc4n3C)c2=O)cc1,0.0,,
CCOc1cc(C(=S)N2CCOCC2)ccc1OC(=O)c1ccc(C)cc1,0.0,,
COC(=O)[C@H]1C(OC)[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@H]21,0.0,,
COc1ccc(/C=C(/C#N)C(=O)Nc2ccc(O)cc2)cc1C(=O)O,0.0,,
COc1ccc(/C=C2\C(=O)NC(=S)N2C(=O)c2ccc(C)cc2)cc1,0.0,,
COC(=O)C1=CN(C2CC2)C=C(C(=O)OC)C1c1ccc(C(=O)OC)cc1,0.0,,
C#CCCCCCCCCCCCc1ccco1,0.0,,
COCCNC(=O)COc1ccc(Oc2ccccc2)cc1,0.0,,
COc1cccc(=O)c2c(C)n(CC(=O)c3ccccc3)c(C)c12,0.0,,
C[C@@]1(C(=O)O)NCCc2cc(O)c(O)cc21,0.0,,
CCc1cc(C(=O)NNC(=O)c2csc(N3CCOCC3)n2)sc1C,0.0,,
CCN(CC)S(=O)(=O)c1cccc2cc(C(=O)O)c(O)cc12,0.0,,
Cc1ccc2nc(-c3ccc(NC(=O)COC(=O)c4ccco4)cc3)sc2c1,0.0,,
Cc1cc(C)c2c(=O)n(CC(=O)NC3CCCC3)sc2n1,0.0,,
COc1ccc(CCNC(=O)c2cc(-c3ccc(Cl)c(Cl)c3)oc2C)cc1,0.0,,
O=C(O)C(Oc1ccc2c(c1)oc(=O)c1ccccc12)c1ccccc1,0.0,,
COCCN=C(S)N(CCc1c(C)[nH]c2ccc(F)cc12)Cc1ccc(C)cc1,0.0,,
Cc1cccc(NC(=O)CNC(=O)c2cccc(-n3cccc3)c2)c1C,0.0,,
CCNc1cc2oc(=O)c(CN3CCOCC3)c(C)c2cc1C,0.0,,
CCN(C(=O)c1ccc2c(OC)n(CC)nc2c1)c1ccc(OC)cc1,0.0,,
CC(=O)Nc1ccc2c3c(cccc13)C(=O)N(c1ccccc1)C2=O,0.0,,
CSc1ccc(-c2cc(=O)c3ccccc3o2)cc1,0.0,,
CCC1Nc2ncnc(N3CCN(c4ccccc4)CC3)c2N(Cc2ccc(C)cc2)C1=O.O=C(O)C(F)(F)F,0.0,,
c1ccc2sc(C3CCCNC3)nc2c1,0.0,,
CCOC(=O)/C(=C\C=C\c1ccccc1)NC(=O)c1ccccc1,0.0,,
CN(C)c1nc(N(C)C)nc(N(C)C)n1,0.0,,
Cc1cccc(N2CCN(C(=O)c3ccc4c(c3)NC(=O)C(CSCc3cccc(F)c3)N4)CC2)c1C,0.0,,
COc1ccc(Nc2nc(C)nc3c2nnn3Cc2ccccc2)cc1OC,0.0,,
COc1ccc(C(=O)Nc2ccc(C)cc2C(=O)c2ccccc2)cc1,0.0,,
CCOC(=O)c1sc2nc(C3CC3)cc(-c3ccc(OC)cc3)c2c1N,0.0,,
O=C(Nc1ccccc1-c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.0,,
CCCCN1Cc2c(nc3cc(-c4ccco4)nn3c2O)C1=O,0.0,,
CC(C)n1c(O)c(N=NC(=O)c2ccccc2NS(=O)(=O)c2cccs2)c2ccccc21,0.0,,
CC(=O)Nc1cc(NC(C)=O)ncn1,0.0,,
CC(=O)c1ccc(-c2ccc(/C=C(/Sc3n[nH]c(C)n3)C(=O)O)o2)cc1,0.0,,
CCN(C1CCCCC1)S(=O)(=O)CCNC(=O)c1ccc2c(c1)OCO2,0.0,,
O=C(Nc1ccc(Cl)cc1)Nc1nnc(SCc2ccccc2)s1,0.0,,
COc1ccc(NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(F)cc2)c(OC)c1,0.0,,
CCc1cc2c(CN3CCN(CCO)CC3)cc(=O)oc2cc1O,0.0,,
CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C\c1ccc(OC(=O)c2cccs2)cc1,0.0,,
CCOc1ccc(-c2csc(/C(C#N)=C\c3ccc(O)c([N+](=O)[O-])c3)n2)cc1,0.0,,
O=C(O)C(F)(F)F.O=C1C(Cc2ccccc2)Nc2ncnc(N3CCOCC3)c2N1Cc1ccc(Cl)cc1,0.0,,
N#CC1=C(N)N(c2ccc(F)cc2)C(=O)C1,0.0,,
CC(C)(C)c1ccc(C(CC(=O)O)NC(=O)Cc2ccc(F)cc2)cc1,0.0,,
O=C(Oc1ccc2c3c(c(=O)oc2c1)CCCC3)c1ccco1,0.0,,
c1nc(NC2CCNCC2)c2cc(-c3ccoc3)ccc2n1,0.0,,
CCOC(=O)c1ccc(N2CSC3=C(C#N)C(c4ccc(OC)cc4OC)CC(=O)N3C2)cc1,0.0,,
O=c1c2ccccc2n2c(S)nnc2n1-c1ccccc1,0.0,,
COc1ccc(-c2cc(=O)c3cc(C)ccc3[nH]2)cc1,0.0,,
COc1cccc(CN(C)C(=O)c2cc(COc3c(F)cccc3F)on2)c1,0.0,,
O=C1OCCN1C(=O)[C@H]1[C@H](c2ccc(Cl)cc2)C(c2cccc(Cl)c2)=NN1c1ccc(Br)cc1,0.0,,
Sc1nc2c(ccc3ccccc32)[nH]1,0.0,,
